ArcID,SeasonID,WaterLevel__m,RateOfFlow__m3_s,WaterSpeed__m_s,WaterDepth__m,Width,geometry,nrow_depth,nrow_width,mapping_to_grid
4205,1,-0.343,103.151,0.105,5.757,60.000,"LINESTRING (191067 508138, 191061 508146)",874.000,872.000,"LINESTRING (191064 508142, 191047 508115)"
4204,1,-0.343,103.151,0.105,6.144,60.000,"LINESTRING (191061 508146, 190842 508439)",877.000,875.000,"LINESTRING (190952 508292, 190837 508410)"
4201,1,-0.344,103.151,0.101,6.280,60.000,"LINESTRING (190842 508439, 189137 509541)",884.000,881.000,"LINESTRING (189990 508990, 190214 508958)"
4186,1,-0.345,103.151,0.092,6.721,60.000,"LINESTRING (189137 509541, 188570 510001)",893.000,892.000,"LINESTRING (188854 509771, 189257 509451)"
4177,1,-0.345,103.151,0.090,7.033,60.000,"LINESTRING (188570 510001, 187058 510707)",907.000,903.000,"LINESTRING (187814 510354, 187924 510471)"
4154,1,-0.346,103.151,0.088,4.848,60.000,"LINESTRING (187058 510707, 187048 510706)",916.000,911.000,"LINESTRING (187053 510706, 186891 510682)"
4162,1,-0.346,103.151,0.118,4.612,60.000,"LINESTRING (187048 510706, 185908 510586)",925.000,918.000,"LINESTRING (186478 510646, 185880 510570)"
6325,1,4.410,0.000,0.000,2.910,,"LINESTRING (184942 429398, 185075 429672)",,,
1705,1,1.737,0.000,0.000,4.137,,"LINESTRING (159510 434979, 159632 434654)",,,
7378,1,0.908,0.000,0.000,3.908,,"LINESTRING (153020 423201, 152914 423317)",,,
5771,1,1.626,0.000,0.000,1.626,,"LINESTRING (212724 463846, 213082 463935)",,,
5531,1,0.761,0.000,0.000,2.361,,"LINESTRING (208331 473281, 208473 473252)",,,
2385,1,-0.245,0.000,0.000,4.255,,"LINESTRING (200213 502548, 200315 502677)",,,
