ArcID,SeasonID,WaterLevel__m,RateOfFlow__m3_s,WaterSpeed__m_s,WaterDepth__m,Width,geometry,nrow_depth,nrow_width,mapping_to_grid
4205,1,-0.248,257.404,0.258,5.845,60.000,"LINESTRING (191067 508138, 191061 508146)",874.000,872.000,"LINESTRING (191064 508142, 191047 508115)"
4204,1,-0.250,257.404,0.258,6.230,60.000,"LINESTRING (191061 508146, 190842 508439)",877.000,875.000,"LINESTRING (190952 508292, 190837 508410)"
4201,1,-0.255,257.404,0.249,6.364,60.000,"LINESTRING (190842 508439, 189137 509541)",884.000,881.000,"LINESTRING (189990 508990, 190214 508958)"
4186,1,-0.261,257.404,0.227,6.800,60.000,"LINESTRING (189137 509541, 188570 510001)",893.000,892.000,"LINESTRING (188854 509771, 189257 509451)"
4177,1,-0.265,257.404,0.222,7.107,60.000,"LINESTRING (188570 510001, 187058 510707)",907.000,903.000,"LINESTRING (187814 510354, 187924 510471)"
4154,1,-0.269,257.404,0.217,4.918,60.000,"LINESTRING (187058 510707, 187048 510706)",916.000,911.000,"LINESTRING (187053 510706, 186891 510682)"
4162,1,-0.272,257.404,0.291,4.676,60.000,"LINESTRING (187048 510706, 185908 510586)",925.000,918.000,"LINESTRING (186478 510646, 185880 510570)"
6325,1,5.960,0.000,0.000,4.460,,"LINESTRING (184942 429398, 185075 429672)",,,
1705,1,3.365,0.000,0.000,5.765,,"LINESTRING (159510 434979, 159632 434654)",,,
7378,1,2.117,0.000,0.000,5.117,,"LINESTRING (153020 423201, 152914 423317)",,,
5771,1,3.438,0.000,0.000,3.438,,"LINESTRING (212724 463846, 213082 463935)",,,
5531,1,2.398,0.000,0.000,3.998,,"LINESTRING (208331 473281, 208473 473252)",,,
2385,1,0.210,0.000,0.000,4.710,,"LINESTRING (200213 502548, 200315 502677)",,,
